DATE,DATA,OFFER,CONVERSION,REVENUE
27-12-2025,cc05ac,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,6,136.71
05-09-2025,cc06ag,7497 - [SENIOR] ExitMyTimeshare (No Weekend Drops),2,136
26-06-2025,cc06ah,146 - GADGETS: Oprahs Favorite Things - 2025 Gadgets Listicle,3,135.41
01-02-2026,cc05aa,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),2,135
19-01-2026,cc05ac,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,30,135
06-10-2025,cc06ai,1708 - Black Electric Lighter,3,135
16-09-2025,cc05aa,17520 - [ECOMMERCE] Grounded Footwear EVOLVE Sneakers - Sales Page,2,135
16-09-2025,dg01aa,229 - MensGrowth,1,135
16-09-2025,cn06ac,12429 - [HEALTH] EXCLUSIVE - Liv Pure VSL,1,135
15-09-2025,cc06aj,12429 - [HEALTH] EXCLUSIVE - Liv Pure VSL,1,135
11-09-2025,ga01ak,196 - CPA Email Lymph System Support,1,135
10-09-2025,ga01ad,196 - CPA Email Lymph System Support,1,135
09-09-2025,dg01ab,229 - MensGrowth,1,135
07-09-2025,ga01ak,196 - CPA Email Lymph System Support,1,135
07-09-2025,ua01ao,196 - CPA Email Lymph System Support,1,135
06-09-2025,ub01ai,196 - CPA Email Lymph System Support,1,135
04-09-2025,cl06aa,12429 - [HEALTH] EXCLUSIVE - Liv Pure VSL,1,135
23-08-2025,ub01ab,196 - CPA Email Lymph System Support,1,135
20-08-2025,ga01an,196 - CPA Email Lymph System Support,1,135
19-08-2025,ga01ag,196 - CPA Email Lymph System Support,1,135
19-08-2025,ag04bb,196 - CPA Email Lymph System Support,1,135
19-08-2025,cc06af,196 - CPA Email Lymph System Support,1,135
10-08-2025,cc06ah,229 - MensGrowth,1,135
10-08-2025,ck08av,229 - MensGrowth,1,135
09-08-2025,cc06ai,229 - MensGrowth,1,135
08-08-2025,cc06ag,229 - MensGrowth,1,135
30-07-2025,cc06ah,12258 - [DIET] Java Burn VSL,1,135
20-07-2025,dg01ad,12428 - [HEALTH] Metabo Flex VSL (Approved Only),1,135
17-07-2025,cc06ah,12428 - [HEALTH] Metabo Flex VSL (Approved Only),1,135
17-07-2025,ck07ad,14312 - [HEALTH] Arthrozone VSL,1,135
16-07-2025,cc05aa,14312 - [HEALTH] Arthrozone VSL,1,135
15-07-2025,cc05aa,12428 - [HEALTH] Metabo Flex VSL (Approved Only),1,135
14-07-2025,cc05ab,12428 - [HEALTH] Metabo Flex VSL,1,135
07-07-2025,cc06ag,12673 - [HEALTH] Back Pain Breakthrough VSL,3,135
30-06-2025,cc05ab,229 - MensGrowth,1,135
30-06-2025,cn06aa,92 - Titan Transform,1,135
30-06-2025,cn06ah,14312 - [HEALTH] Arthrozone VSL,1,135
30-06-2025,ub01aa,14312 - [HEALTH] Arthrozone VSL,1,135
29-06-2025,kg01ah,229 - MensGrowth,1,135
29-06-2025,ga01aa,14312 - [HEALTH] Arthrozone VSL,1,135
29-06-2025,kg01af,14312 - [HEALTH] Arthrozone VSL,1,135
29-06-2025,ck07ao,12429 - [HEALTH] Liv Pure VSL,1,135
29-06-2025,ck08az,14312 - [HEALTH] Arthrozone VSL,1,135
28-06-2025,ck07ab,14312 - [HEALTH] Arthrozone VSL,1,135
28-06-2025,ub01ah,12429 - [HEALTH] Liv Pure VSL,1,135
27-06-2025,ck07an,14312 - [HEALTH] Arthrozone VSL,1,135
27-06-2025,dg01ad,14312 - [HEALTH] Arthrozone VSL,1,135
22-06-2025,cc05aa,222 - Tropical Rise,1,135
20-06-2025,cc05ac,222 - Tropical Rise,1,135
18-06-2025,cc05ab,221 - Echofree,1,135
18-06-2025,cc05ab,223 - Gutdrops,1,135
08-06-2025,cc05aa,16887 - [HEALTH] RegenVive VSL (US/UK/CA/AU),1,135
07-05-2025,dg01ac,12258 - [DIET] Java Burn VSL,1,135
18-03-2025,dg01ae,,1,135
28-06-2025,cc06ai,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),2,133
07-12-2025,dg01ac,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,7,132.51
20-08-2025,cc06ai,15245 - [SURVEY] AAA- Car Emergency Kit Revshare,7,132.51
18-07-2025,cc06ad,189 - GADGETS: Best Amazon Deals Listicle - Gadgets,3,131.75
02-03-2026,dg01ab,17532 - [HEALTH] GL Defend VSL,1,130.5
27-02-2026,cc06ae,17532 - [HEALTH] GL Defend VSL,1,130.5
27-02-2026,cc06ak,17532 - [HEALTH] GL Defend VSL,1,130.5
02-12-2025,cc06ak,17532 - [HEALTH] GL Defend VSL,1,130.5
05-09-2025,cc05ac,14872 - [HEALTH] Plantsulin v2 VSL (US/UK/CA/AU/NZ),1,130.5
24-08-2025,cc05aa,14872 - [HEALTH] Plantsulin v2 VSL (US/UK/CA/AU/NZ),1,130.5
17-08-2025,ck07ad,14872 - [HEALTH] Plantsulin v2 VSL (US/UK/CA/AU/NZ),1,130.5
07-08-2025,cc05ac,14872 - [HEALTH] Plantsulin v2 VSL (US/UK/CA/AU/NZ),1,130.5
07-08-2025,ga01ao,14872 - [HEALTH] Plantsulin v2 VSL (US/UK/CA/AU/NZ),1,130.5
05-07-2025,ub01ad,14872 - [HEALTH] Plantsulin v2 VSL (US/UK/CA/AU/NZ),1,130.5
02-07-2025,ub01ac,14872 - [HEALTH] Plantsulin v2 VSL (US/UK/CA/AU/NZ),1,130.5
08-10-2025,cg01ae,71 - AMAZON: Prime Big Deal Days 2025 Listicle - Gadget Listicle,4,130.4
12-12-2025,ck12bk,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,4,130.2625
12-12-2025,ua01ag,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,2,130.05
26-02-2026,cc05ac,549 - Mycotraxin,1,130
19-02-2026,cc05aa,235 - Breathe,1,130
30-01-2026,cc06ak,235 - Breathe,1,130
28-01-2026,cc05aa,235 - Breathe,1,130
23-01-2026,dg01ab,235 - Breathe,1,130
11-01-2026,cc06ag,235 - Breathe,1,130
11-01-2026,dg01ab,235 - Breathe,1,130
18-12-2025,ck08as,405 - VisiUltra,1,130
16-12-2025,ck08ax,405 - VisiUltra,1,130
30-11-2025,ck07af,16109 - [HEALTH] Advanced Nerve Support VSL v2,1,130
06-11-2025,ck12bl,16109 - [HEALTH] Advanced Nerve Support VSL v2,1,130
06-11-2025,dg01ab,16109 - [HEALTH] Advanced Nerve Support VSL v2,1,130
06-11-2025,cc05ab,119 - Arialief,1,130
06-11-2025,cg01ad,119 - Arialief,1,130
08-10-2025,cc05aa,17652 - [HEALTH] Breathe v2 VSL (US/UK/AU/CA),1,130
24-09-2025,kg01aa,85 - Miracle Sheets,2,130
24-09-2025,ck07af,359 - Audifort,1,130
22-09-2025,cg01aa,119 - Arialief,1,130
21-09-2025,ag04bm,119 - Arialief,1,130
21-09-2025,cg01ah,119 - Arialief,1,130
21-09-2025,ga01aj,359 - Audifort,1,130
21-09-2025,ck08bc,85 - Miracle Sheets,2,130
16-09-2025,cc06aj,359 - Audifort,1,130
16-09-2025,ub01ah,119 - Arialief,1,130
14-09-2025,cc06af,359 - Audifort,1,130
14-09-2025,ck12bi,17487 - [DIET] MounjaBoost VSL,1,130
14-09-2025,cn06ac,338 - CPA Email AV Liberty Heart,1,130
13-09-2025,kg01ac,338 - CPA Email AV Liberty Heart,1,130
11-09-2025,ck08az,338 - CPA Email AV Liberty Heart,1,130
09-09-2025,ck07ai,85 - Miracle Sheets,2,130
05-09-2025,ga01aq,85 - Miracle Sheets,2,130
04-09-2025,ga01an,16303 - [HEALTH] Breathe – Lung Health VSL,1,130
03-09-2025,ua01aa,119 - Arialief,1,130
03-09-2025,ag01al,119 - Arialief,1,130
03-09-2025,kg01an,119 - Arialief,1,130
03-09-2025,ua01aa,119 - Arialief,1,130
01-09-2025,cl06ad,321 - CPA Email PUREANCE HydraLift,1,130
01-09-2025,dg01aa,321 - CPA Email PUREANCE HydraLift,1,130
31-08-2025,ck12bi,321 - CPA Email PUREANCE HydraLift,1,130
30-08-2025,cl06ac,321 - CPA Email PUREANCE HydraLift,1,130
30-08-2025,cl06ad,321 - CPA Email PUREANCE HydraLift,1,130
30-08-2025,cl06ae,321 - CPA Email PUREANCE HydraLift,1,130
26-08-2025,cg01ab,246 - CPA Email Ageless Brain,1,130
26-08-2025,kg01ah,246 - CPA Email Ageless Brain,1,130
25-08-2025,ga01aa,246 - CPA Email Ageless Brain,1,130
17-08-2025,ag04bd,196 - CPA Email Lymph System Support,1,130
16-08-2025,ag04ba,196 - CPA Email Lymph System Support,1,130
13-08-2025,ck08au,251 - FlashBurn,1,130
11-08-2025,cc06ae,196 - CPA Email Lymph System Support,1,130
10-08-2025,ck07ap,196 - CPA Email Lymph System Support,1,130
09-08-2025,cc06af,132 - Cerebra Brain Health- CPS,1,130
05-08-2025,cc06aj,85 - Miracle Sheets,2,130
27-07-2025,ag04bk,85 - Miracle Sheets,2,130
26-07-2025,kg01aj,275 - Montezumas Secret Email,1,130
26-07-2025,ck07ai,273 - Feilaira,1,130
25-07-2025,ag04bb,85 - Miracle Sheets,2,130
18-07-2025,cc06ak,85 - Miracle Sheets,2,130
14-07-2025,ck07ab,251 - FlashBurn,1,130
14-07-2025,ck07ao,251 - FlashBurn,1,130
05-07-2025,cc06ah,251 - FlashBurn,1,130
01-07-2025,cc05ac,251 - FlashBurn,1,130
23-06-2025,cc05ac,132 - Cerebra Brain Health- CPS,1,130
22-06-2025,cc05ac,132 - Cerebra Brain Health- CPS,1,130
07-12-2025,cc06af,13194 - [ECOMMERCE] ThePhotoStick Omni (Approved Only),2,129.6
22-09-2025,cc05aa,13194 - [ECOMMERCE] ThePhotoStick Omni (Approved Only),2,129.6
19-09-2025,cc06ai,13194 - [ECOMMERCE] ThePhotoStick Omni (Approved Only),2,129.6
20-07-2025,cc06af,189 - GADGETS: Best Amazon Deals Listicle - Gadgets,3,129.2
07-03-2026,ag04bg,120 - PurDentix,1,128
06-03-2026,ck07ah,120 - PurDentix,1,128
05-03-2026,cc06ag,120 - PurDentix,1,128
03-03-2026,ck07aa,120 - PurDentix,1,128
02-03-2026,cc05ab,120 - PurDentix,1,128
19-01-2026,dg01ac,63 - CardioDefend,1,128
18-01-2026,dg01aa,63 - CardioDefend,1,128
18-01-2026,dg01ab,63 - CardioDefend,1,128
27-08-2025,ck12bl,120 - PurDentix,1,128
26-08-2025,ag04be,120 - PurDentix,1,128
26-08-2025,ck08aw,120 - PurDentix,1,128
24-08-2025,ck07ah,120 - PurDentix,1,128
19-08-2025,cc05aa,120 - PurDentix,1,128
28-06-2025,ck07al,120 - PurDentix,1,128
27-06-2025,cn06ab,120 - PurDentix,1,128
26-06-2025,cc05ac,120 - PurDentix,1,128
26-06-2025,cn06aa,120 - PurDentix,1,128
16-06-2025,cc06af,120 - PurDentix,1,128
04-06-2025,cc05ab,120 - PurDentix,1,128
16-05-2025,cc05aa,63 - CardioDefend,1,128
10-12-2025,ub01ac,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,2,127.5
30-01-2026,cc05ab,18501 - [BIZ OPP] LotteryUnlocked VSL,1,126
17-01-2026,cc06ah,17239 - [GOVT] U.S. Concealed Carry- Concealed Carry Gun Laws & Reciprocity Map CPL,28,126
29-12-2025,cc06af,17006 - [HEALTH] VisiUltra VSL,1,126
28-12-2025,cn06ab,17006 - [HEALTH] VisiUltra VSL,1,126
20-12-2025,cc06ad,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),2,126
04-12-2025,cc05ac,17165 - [HEALTH] Arthrozene VSL Short,1,126
01-12-2025,cn06ab,17006 - [HEALTH] VisiUltra VSL,1,126
30-11-2025,cc06af,17006 - [HEALTH] VisiUltra VSL,1,126
28-10-2025,cc06ag,17165 - [HEALTH] Arthrozene VSL Short,1,126
28-10-2025,cg01ab,17165 - [HEALTH] Arthrozene VSL Short,1,126
08-10-2025,ub01af,17532 - [HEALTH] GL Defend VSL,1,126
06-10-2025,ub01ae,17532 - [HEALTH] GL Defend VSL,1,126
05-10-2025,ua01ae,17532 - [HEALTH] GL Defend VSL,1,126
26-09-2025,cc06ad,17532 - [HEALTH] GL Defend VSL,1,126
24-09-2025,kg01al,14619 - [HEALTH] Glucoswitch VSL v2 (US/CA),1,126
24-09-2025,cc06ag,17165 - [HEALTH] Arthrozene VSL Short,1,126
24-09-2025,cc05ab,17532 - [HEALTH] GL Defend VSL,1,126
23-09-2025,ub01ag,17465 - [HEALTH] Eden VSL,1,126
21-09-2025,dg01ab,17180 - [ECOMMERCE] TennaVision - Digital TV Antenna,2,126
20-09-2025,ck08bb,17180 - [ECOMMERCE] TennaVision - Digital TV Antenna,2,126
16-09-2025,ua01ab,12457 - [HEALTH] NHMD N-Balance 8 CPA VSL,1,126
15-09-2025,cc06ah,14619 - [HEALTH] Glucoswitch VSL v2 (US/CA),1,126
15-09-2025,cc05aa,12457 - [HEALTH] NHMD N-Balance 8 CPA VSL,1,126
14-09-2025,cg01ad,17465 - [HEALTH] Eden VSL,1,126
13-09-2025,cc05ac,17499 - [LIFE INS] SBLI Quick Quote CPL,4,126
13-09-2025,cg01af,17465 - [HEALTH] Eden VSL,1,126
13-09-2025,ck08ax,17465 - [HEALTH] Eden VSL,1,126
08-09-2025,ag04bk,17451 - [MALE ENHANCEMENT] Alpha Boost Pro VSL,1,126
05-09-2025,ck08ax,17165 - [HEALTH] Arthrozene VSL Short,1,126
01-09-2025,ag10ag,17165 - [HEALTH] Arthrozene VSL Short,1,126
29-08-2025,cl06ac,14619 - [HEALTH] Glucoswitch VSL v2 (US/CA),1,126
27-08-2025,cl06ad,17165 - [HEALTH] Arthrozene VSL Short,1,126
22-08-2025,cc05ac,17165 - [HEALTH] Arthrozene VSL Short,1,126
21-08-2025,cg01ab,17165 - [HEALTH] Arthrozene VSL Short,1,126
11-08-2025,cc06ah,16390 - [HEALTH] Fungus Break Pro VSL,1,126
10-08-2025,cc05ac,15875 - [HEALTH] GlucoControl VSL,1,126
10-08-2025,ck08as,15875 - [HEALTH] GlucoControl VSL,1,126
28-07-2025,ck07ab,17180 - [ECOMMERCE] TennaVision - Digital TV Antenna,2,126
26-07-2025,cc06ag,17165 - [HEALTH] Arthrozene VSL Short,1,126
25-07-2025,cc06ak,17165 - [HEALTH] Arthrozene VSL Short,1,126
21-07-2025,ck07ap,17165 - [HEALTH] Arthrozene VSL Short,1,126
21-07-2025,ck08bc,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),2,126
15-07-2025,ck07aa,15964 - [HEALTH] Unbreakable Brain VSL v2 (US/CA/NZ),2,126
26-06-2025,cc05aa,13088 - [HEALTH] NHMD ActiveSpan VSL (Approved Only),1,126
20-01-2026,cc06ah,394 - Neuro Sharp,1,125
04-12-2025,ck07ai,38 - VirilWood,1,125
06-11-2025,dg01ab,235 - Breathe,1,125
26-09-2025,cc05ac,2556 - Flash Burn VSL,1,125
17-09-2025,ck07an,38 - VirilWood,1,125
17-09-2025,dg01ab,38 - VirilWood,1,125
16-09-2025,cc05ab,38 - VirilWood,1,125
16-09-2025,cc06aj,38 - VirilWood,1,125
16-09-2025,ag04bg,2557 - Presgera VSL,1,125
15-09-2025,ag10ai,2557 - Presgera VSL,1,125
15-09-2025,kg01aj,2557 - Presgera VSL,1,125
15-09-2025,ua01am,38 - VirilWood,1,125
14-09-2025,ag04bw,38 - VirilWood,1,125
14-09-2025,ua01bx,38 - VirilWood,1,125
13-09-2025,ag04bq,38 - VirilWood,1,125
06-09-2025,dg01ab,235 - Breathe,1,125
06-09-2025,ck12bl,2557 - Presgera VSL,1,125
04-09-2025,ck08av,235 - Breathe,1,125
04-09-2025,ub01ai,235 - Breathe,1,125
04-09-2025,cc06ae,334 - CPA Email AV Liver Nurture,1,125
03-09-2025,kg01ae,235 - Breathe,1,125
02-09-2025,cc06ad,2557 - Presgera VSL,1,125
27-08-2025,kg01an,38 - VirilWood,1,125
26-08-2025,ck08bd,38 - VirilWood,1,125
25-08-2025,cc06ae,38 - VirilWood,1,125
24-08-2025,cc06af,38 - VirilWood,1,125
24-08-2025,ck08ba,38 - VirilWood,1,125
24-08-2025,ub01aa,38 - VirilWood,1,125
22-08-2025,kg01aj,38 - VirilWood,1,125
22-08-2025,ga01ac,38 - VirilWood,1,125
17-08-2025,cc06ae,38 - VirilWood,1,125
17-08-2025,ck12bp,38 - VirilWood,1,125
16-08-2025,cc06ai,38 - VirilWood,1,125
15-08-2025,cc05ab,38 - VirilWood,1,125
15-08-2025,cc06af,38 - VirilWood,1,125
15-08-2025,ck12bm,38 - VirilWood,1,125
29-06-2025,kg01ai,248 - NHMD CPA Email Joint Complex,1,125
29-06-2025,cc05ab,38 - VirilWood,1,125
29-06-2025,cc05ac,38 - VirilWood,1,125
29-06-2025,cc06ag,38 - VirilWood,1,125
29-06-2025,cc06aj,38 - VirilWood,1,125
29-06-2025,cn06ac,38 - VirilWood,1,125
27-06-2025,ub01ad,248 - NHMD CPA Email Joint Complex,1,125
21-05-2025,cc05ac,118 - Glucovy,1,125
28-06-2025,kg01ag,146 - GADGETS: Oprahs Favorite Things - 2025 Gadgets Listicle,3,123.935
14-12-2025,ag10ab,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,2,123.25
13-12-2025,ag10ai,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,2,123.25
11-12-2025,ub01af,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,2,123.25
04-12-2025,dg01aa,131 - AMAZON:Fall Steals Listicle - Gadget Listicle,2,123.25
26-06-2025,cc06af,16995 - [ECOMMERCE] Amazon Prime Day 2025 Listicle Revshare,3,123.05
12-01-2026,ag04bb,15995 - [HEALTH] Brain Savior VSL,1,121.5
26-06-2025,cc06ak,15983 - [HEALTH] PHR - VenEase Hemorrhoids VSL,1,121.5
25-06-2025,dg01ad,15983 - [HEALTH] PHR - VenEase Hemorrhoids VSL,1,121.5
11-08-2025,cc06af,189 - DEALWATCHDOGS: Best Amazon Deals 2025 Listicle - Gadgets,2,120.7
07-03-2026,cc06ah,12 - Jointgen,1,120
01-03-2026,cc05aa,129 - Nerve Fresh Private,1,120
01-03-2026,cc06ad,129 - Nerve Fresh Private,1,120
28-02-2026,cc06ae,548 - Nail Refresh,1,120
27-02-2026,cc05ac,296 - TruthFinder,2,120
26-02-2026,cc05ab,548 - Nail Refresh,1,120
26-02-2026,cc05ab,548 - Nail Refresh,1,120
21-02-2026,cc06ad,296 - TruthFinder,2,120
19-02-2026,kg01af,129 - Nerve Fresh Private,1,120
11-02-2026,cc06ai,129 - Nerve Fresh Private,1,120
01-02-2026,ck07ai,12 - Jointgen,1,120
30-01-2026,cc06ae,12 - Jointgen,1,120
30-01-2026,cc06ae,12 - Jointgen,1,120
29-01-2026,cc05ac,12 - Jointgen,1,120
19-01-2026,cc06ag,129 - Nerve Fresh Private,1,120
19-01-2026,cn06ab,12 - Jointgen,1,120
18-01-2026,ck12bm,129 - Nerve Fresh Private,1,120
18-01-2026,cn06ah,12 - Jointgen,1,120
17-01-2026,cc06ai,12 - Jointgen,1,120
17-01-2026,cn06aa,12 - Jointgen,1,120
15-01-2026,ck08ay,129 - Nerve Fresh Private,1,120
13-01-2026,dg01ac,129 - Nerve Fresh Private,1,120
12-01-2026,ag04bm,129 - Nerve Fresh Private,1,120
12-01-2026,dg01ab,129 - Nerve Fresh Private,1,120
02-01-2026,cc06ai,129 - Nerve Fresh Private,1,120
02-01-2026,cc06ak,129 - Nerve Fresh Private,1,120
09-12-2025,ck12bo,129 - Nerve Fresh Private,1,120
08-12-2025,cc06aj,12 - Jointgen,1,120
03-12-2025,cc06ak,12 - Jointgen,1,120
02-12-2025,cc06ah,12 - Jointgen,1,120
02-12-2025,cc06ai,12 - Jointgen,1,120
30-11-2025,ck07aa,12 - Jointgen,1,120
07-11-2025,cc05aa,12 - Jointgen,1,120
07-11-2025,cc05aa,12 - Jointgen,1,120
10-10-2025,cc06ah,12 - Jointgen,1,120
07-10-2025,ck08az,370 - Prozenith Pink Salt Trick VSL CPA,1,120
05-10-2025,dg01ab,370 - Prozenith Pink Salt Trick VSL CPA,1,120
04-10-2025,dg01aa,370 - Prozenith Pink Salt Trick VSL CPA,1,120
03-10-2025,ga01aj,370 - Prozenith Pink Salt Trick VSL CPA,1,120
02-10-2025,ck08as,370 - Prozenith Pink Salt Trick VSL CPA,1,120
02-10-2025,ck08ax,370 - Prozenith Pink Salt Trick VSL CPA,1,120
26-09-2025,cc06ad,332 - SharpVision,1,120
24-09-2025,ag10ae,12 - Jointgen,1,120
24-09-2025,ga01ag,12 - Jointgen,1,120
24-09-2025,ua01ag,12 - Jointgen,1,120
23-09-2025,ag10ae,129 - Nerve Fresh Private,1,120
22-09-2025,ck08ay,129 - Nerve Fresh Private,1,120
19-09-2025,ck12bo,129 - Nerve Fresh Private,1,120
18-09-2025,ag10ac,129 - Nerve Fresh Private,1,120
17-09-2025,cc05ab,129 - Nerve Fresh Private,1,120
17-09-2025,ck12bm,129 - Nerve Fresh Private,1,120
17-09-2025,ua01ab,129 - Nerve Fresh Private,1,120
17-09-2025,ck08bc,129 - Nerve Fresh Private,1,120
15-09-2025,ag01ap,12 - Jointgen,1,120
14-09-2025,ga01ae,12 - Jointgen,1,120
10-09-2025,dg01ae,2549 -ServicePlus Home Warranty,3,120
05-09-2025,kg01ap,2549 -ServicePlus Home Warranty,3,120
04-09-2025,ag04bf,2549 -ServicePlus Home Warranty,3,120
03-09-2025,cg01ab,129 - Nerve Fresh Private,1,120
03-09-2025,ck12be,129 - Nerve Fresh Private,1,120
02-09-2025,cc05ac,129 - Nerve Fresh Private,1,120
01-09-2025,cc06aj,129 - Nerve Fresh Private,1,120
01-09-2025,ag04ba,12 - Jointgen,1,120
01-09-2025,ck07ai,12 - Jointgen,1,120
26-08-2025,cc06aj,2545 - Energy Bill Cruncher - Direct CPL,3,120
23-08-2025,cc05aa,2547 - Leafguard,2,120
21-08-2025,ga01ag,12 - Jointgen,1,120
19-08-2025,cg01ab,9 - Brain Savior,1,120
19-08-2025,cn06aj,9 - Brain Savior,1,120
17-08-2025,ck08au,104 - NHMD CPA Email Liver Renew,1,120
17-08-2025,ck12bl,104 - NHMD CPA Email Liver Renew,1,120
17-08-2025,cg01af,9 - Brain Savior,1,120
16-08-2025,cc06ad,12 - Jointgen,1,120
16-08-2025,kg01ag,12 - Jointgen,1,120
15-08-2025,cn06aa,12 - Jointgen,1,120
14-08-2025,cc05aa,12 - Jointgen,1,120
14-08-2025,cc05ab,12 - Jointgen,1,120
14-08-2025,kg01ai,9 - Brain Savior,1,120
14-08-2025,cc06af,227 - ProstaPeak,1,120
13-08-2025,ck08bc,129 - Nerve Fresh,1,120
13-08-2025,ck07ab,227 - ProstaPeak,1,120
13-08-2025,cn06af,227 - ProstaPeak,1,120
11-08-2025,ag04bb,9 - Brain Savior,1,120
11-08-2025,kg01aj,9 - Brain Savior,1,120
10-08-2025,ck07ad,9 - Brain Savior,1,120
09-08-2025,cc06ae,307 - CPA Email Venease,1,120
07-08-2025,kg01ad,9 - Brain Savior,1,120
19-07-2025,cc06ah,705 - Grounded Footwear,3,120
17-07-2025,ck08au,104 - NHMD CPA Email Liver Renew,1,120
17-07-2025,cc05aa,705 - Grounded Footwear,3,120
13-07-2025,kg01ap,246 - CPA Email Ageless Brain,1,120
05-07-2025,cc06ak,228 - NerveCalm,1,120
03-07-2025,cn06ab,196 - CPA Email Lymph System Support,1,120
01-07-2025,cc06ae,196 - CPA Email Lymph System Support,1,120
01-07-2025,ub01ab,196 - CPA Email Lymph System Support,1,120
30-06-2025,cn06ai,196 - CPA Email Lymph System Support,1,120
30-06-2025,kg01ag,196 - CPA Email Lymph System Support,1,120
30-06-2025,cn06ag,246 - CPA Email Ageless Brain,1,120
29-06-2025,ck07af,16109 - [HEALTH] Advanced Nerve Support VSL v2,1,120
29-06-2025,cg01ah,246 - CPA Email Ageless Brain,1,120
29-06-2025,cn06ac,228 - NerveCalm,1,120
29-06-2025,ck07am,196 - CPA Email Lymph System Support,1,120
29-06-2025,ck07ap,196 - CPA Email Lymph System Support,1,120
28-06-2025,cc05ab,196 - CPA Email Lymph System Support,1,120
28-06-2025,cc06aj,196 - CPA Email Lymph System Support,1,120
28-06-2025,cn06aa,196 - CPA Email Lymph System Support,1,120
28-06-2025,ub01ad,196 - CPA Email Lymph System Support,1,120
28-06-2025,ub01ah,228 - NerveCalm,1,120
28-06-2025,ub01ac,246 - CPA Email Ageless Brain,1,120
27-06-2025,cc05ac,246 - CPA Email Ageless Brain,1,120
27-06-2025,dg01ab,246 - CPA Email Ageless Brain,1,120
27-06-2025,ub01ah,246 - CPA Email Ageless Brain,1,120
26-06-2025,cc05aa,246 - CPA Email Ageless Brain,1,120
26-06-2025,cc06ae,705 - Grounded Footwear,3,120
25-06-2025,cc06ad,240 - Joint Hero,1,120
14-06-2025,cc05aa,84 - BladderShield,1,120
13-06-2025,cc05ac,84 - BladderShield,1,120
30-05-2025,cc05ab,196 - CPA Email Lymph System Support,1,120
29-05-2025,cc05ac,190 - GlicoNix,1,120
29-05-2025,cc05ab,104 - NHMD CPA Email Liver Renew,1,120
16-05-2025,cc05aa,16109 - [HEALTH] Advanced Nerve Support VSL v2,1,120
08-05-2025,ck08as,118 - Glucovy,1,120
07-05-2025,ub01ag,118 - Glucovy,1,120
06-05-2025,kg01aq,118 - Glucovy,1,120
04-05-2025,ub01ah,16109 - [HEALTH] Advanced Nerve Support VSL v2,1,120
03-05-2025,dg01ae,118 - Glucovy,1,120
02-05-2025,dg01ab,118 - Glucovy,1,120
30-04-2025,kg01am,118 - Glucovy,1,120
19-07-2025,cc06ah,16225 - [SWEEPS] State Farm- Fire Emergency Kit Revshare,6,118.51
17-02-2026,cg01ag,304 - Finessa,1,118
06-11-2025,ag04ba,304 - Finessa,1,118
23-09-2025,cg01ag,304 - Finessa,1,118
22-09-2025,dg01ab,304 - Finessa,1,118
22-09-2025,ua01af,304 - Finessa,1,118
21-09-2025,ua01al,304 - Finessa,1,118
20-09-2025,ck08ay,304 - Finessa,1,118
20-09-2025,ck12bo,304 - Finessa,1,118
18-09-2025,ag04ba,304 - Finessa,1,118
17-09-2025,ua01ac,304 - Finessa,1,118
17-09-2025,cc06ak,48 - Pineal Guardian,1,118
16-09-2025,cc06ae,45 - Balmorex,1,118
16-09-2025,ck08az,304 - Finessa,1,118
16-09-2025,ck08bd,304 - Finessa,1,118
16-09-2025,cg01ag,45 - Balmorex,1,118
15-09-2025,ck08as,304 - Finessa,1,118
15-09-2025,kg01af,304 - Finessa,1,118
15-09-2025,kg01ap,304 - Finessa,1,118
14-09-2025,ua01bm,304 - Finessa,1,118
11-09-2025,ua01ae,304 - Finessa,1,118
10-09-2025,ua01ac,304 - Finessa,1,118
08-09-2025,ua01aa,304 - Finessa,1,118
03-09-2025,ub01ac,304 - Finessa,1,118
01-09-2025,ga01al,304 - Finessa,1,118
01-09-2025,ga01aq,304 - Finessa,1,118
31-08-2025,cl06ad,304 - Finessa,1,118
28-08-2025,cl06af,304 - Finessa,1,118
24-08-2025,ck08ax,304 - Finessa,1,118
23-08-2025,kg01ao,304 - Finessa,1,118
22-08-2025,cg01af,304 - Finessa,1,118
22-08-2025,ua01aa,304 - Finessa,1,118
22-08-2025,ck12bn,304 - Finessa,1,118
17-08-2025,ck07ap,45 - Balmorex,1,118
17-08-2025,cg01ag,304 - Finessa,1,118
17-08-2025,kg01ap,304 - Finessa,1,118
16-08-2025,cn06ah,45 - Balmorex,1,118
16-08-2025,ga01ac,45 - Balmorex,1,118
14-08-2025,cc06ae,45 - Balmorex,1,118
